Application,QProto Name,NetMon Old Name,NetMon New Short Name,NetMon New Long Name,Syslog Field,SIEM MPE Tag,SIEM Mapped Field (6.3 Name),SIEM Long Name 6.3,Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCP,rttQ_PROTO_TCP,rtt,RTT,RTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCP,rtt_appQ_PROTO_TCP,rtt_app,RTTApp,RTTApp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCP,seq_numberQ_PROTO_TCP,seq_number,SeqNum,Sequence Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCP,start_timeQ_PROTO_TCP,start_time,StartTime,Start Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCP,tsecrQ_PROTO_TCP,tsecr,Tsecr,Tsecr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCP,tsvalQ_PROTO_TCP,tsval,Tsval,Tsval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDS,applicationQ_PROTO_TDS,application,App,Application,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDS,database_nameQ_PROTO_TDS,database_name,DatabaseName,Database Name,object,<object>,Object,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDS,hostnameQ_PROTO_TDS,hostname,Hostname,Hostname,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDS,languageQ_PROTO_TDS,language,Language,Language,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDS,libraryQ_PROTO_TDS,library,Library,Library,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDS,loginQ_PROTO_TDS,login,Login,Login,login,<login>,Login,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDS,passwordQ_PROTO_TDS,password,Passwd,Password,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDS,queryQ_PROTO_TDS,query,Query,Query,command,<command>,Command,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDS,serverQ_PROTO_TDS,server,Server,Server,dname,<group>,Group,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,channelQ_PROTO_TEAMSPEAK,channel,Channel,Channel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,channel_actionQ_PROTO_TEAMSPEAK,channel_action,ChannelAction,Channel Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,channel_descriptionQ_PROTO_TEAMSPEAK,channel_description,ChannelDescription,Channel Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,channel_idQ_PROTO_TEAMSPEAK,channel_id,ChannelID,Channel ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,channel_nameQ_PROTO_TEAMSPEAK,channel_name,ChannelName,Channel Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,channel_topicQ_PROTO_TEAMSPEAK,channel_topic,ChannelTopic,Channel Topic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,channel_userQ_PROTO_TEAMSPEAK,channel_user,ChannelUser,Channel User,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,client_platformQ_PROTO_TEAMSPEAK,client_platform,ClientPlatform,Client Platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,client_softwareQ_PROTO_TEAMSPEAK,client_software,ClientSoftware,Client Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,client_uidQ_PROTO_TEAMSPEAK,client_uid,ClientUID,Client UID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,client_versionQ_PROTO_TEAMSPEAK,client_version,ClientVersion,Client Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,contact_aliasQ_PROTO_TEAMSPEAK,contact_alias,ContactAlias,Contact Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,contact_uidQ_PROTO_TEAMSPEAK,contact_uid,ContactUID,Contact UID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,greeting_messageQ_PROTO_TEAMSPEAK,greeting_message,GreetingMsg,Greeting Message,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,loginQ_PROTO_TEAMSPEAK,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,messageQ_PROTO_TEAMSPEAK,message,Msg,Message,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,message_scopeQ_PROTO_TEAMSPEAK,message_scope,MsgScope,Message Scope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,nicknameQ_PROTO_TEAMSPEAK,nickname,Nickname,Nickname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,passwordQ_PROTO_TEAMSPEAK,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,receiverQ_PROTO_TEAMSPEAK,receiver,Receiver,Receiver,recipient,<recipient>,Recipient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,receiver_uidQ_PROTO_TEAMSPEAK,receiver_uid,ReceiverUID,Receiver UID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,senderQ_PROTO_TEAMSPEAK,sender,Sender,Sender,sender,<sender>,Sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,sender_uidQ_PROTO_TEAMSPEAK,sender_uid,SenderUID,Sender UID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,server_nameQ_PROTO_TEAMSPEAK,server_name,ServerName,Server Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,server_platformQ_PROTO_TEAMSPEAK,server_platform,ServerPlatform,Server Platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,server_versionQ_PROTO_TEAMSPEAK,server_version,ServerVersion,Server Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAMSPEAK,session_idQ_PROTO_TEAMSPEAK,session_id,SessionID,Session ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TELNET,loginQ_PROTO_TELNET,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TELNET,passwordQ_PROTO_TELNET,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TELNET,rttQ_PROTO_TELNET,rtt,RTT,RTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TELNET,term_typeQ_PROTO_TELNET,term_type,TermType,Term Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEREDO,auth_valueQ_PROTO_TEREDO,auth_value,AuthValue,Authentication Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEREDO,client_idQ_PROTO_TEREDO,client_id,ClientID,Client ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEREDO,client_ipQ_PROTO_TEREDO,client_ip,ClientIP,Client IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEREDO,origin_client_ipQ_PROTO_TEREDO,origin_client_ip,OriginClientIP,Origin Client IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEREDO,server_ipQ_PROTO_TEREDO,server_ip,ServerIP,Server IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFTP,filenameQ_PROTO_TFTP,filename,Filename,Filename,objectname,<objectname>,Object Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFTP,filesizeQ_PROTO_TFTP,filesize,FileSize,File Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFTP,modeQ_PROTO_TFTP,mode,Mode,Mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFTP,queryQ_PROTO_TFTP,query,Query,Query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFTP,request_filenameQ_PROTO_TFTP,request_filename,RequestFilename,Request Filename,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNS,baseQ_PROTO_TNS,base,Base,Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNS,client_hostnameQ_PROTO_TNS,client_hostname,ClientHostname,Client Hostname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNS,client_osQ_PROTO_TNS,client_os,ClientOS,Client Operating System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNS,client_program_nameQ_PROTO_TNS,client_program_name,ClientProgramName,Client Program Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNS,client_program_pathQ_PROTO_TNS,client_program_path,ClientProgramPath,Client Program Path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNS,loginQ_PROTO_TNS,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNS,passwordQ_PROTO_TNS,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNS,queryQ_PROTO_TNS,query,Query,Query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNS,response_sizeQ_PROTO_TNS,response_size,ResponseSize,Response Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNS,response_timeQ_PROTO_TNS,response_time,ResponseTime,Response Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNS,server_hostnameQ_PROTO_TNS,server_hostname,ServerHostname,Server Hostname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNS,server_osQ_PROTO_TNS,server_os,ServerOS,Server Operating System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER,actionQ_PROTO_TWITTER,action,Action,Action,command,<command>,Command,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER,dateQ_PROTO_TWITTER,date,Date,Date,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER,loginQ_PROTO_TWITTER,login,Login,Login,login,<login>,Login,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER,media_urlQ_PROTO_TWITTER,media_url,MediaURL,Media URL,url,<url>,URL,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER,param_screen_nameQ_PROTO_TWITTER,param_screen_name,ParamScreenName,Parameter Screen Name,objectname,<objectname>,Object Name,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER,param_textQ_PROTO_TWITTER,param_text,ParamText,Parameter Text,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER,param_user_idQ_PROTO_TWITTER,param_user_id,ParamUserID,Parameter User ID,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER,relationQ_PROTO_TWITTER,relation,Relation,Relation,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER,screen_nameQ_PROTO_TWITTER,screen_name,ScreenName,Screen Name,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER,session_idQ_PROTO_TWITTER,session_id,SessionID,Session ID,subject,<subject>,Subject,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER,tweetQ_PROTO_TWITTER,tweet,Tweet,Tweet,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER,user_idQ_PROTO_TWITTER,user_id,UserID,User ID,sender,<sender>,Sender,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDP,cnx_durationQ_PROTO_UDP,cnx_duration,CnxDuration,Cnx Duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDP,start_timeQ_PROTO_UDP,start_time,StartTime,Start Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNKNOWN,maybe_applicationQ_PROTO_UNKNOWN,maybe_application,MaybeApplication,Maybe Application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNKNOWN,maybe_application_idQ_PROTO_UNKNOWN,maybe_application_id,MaybeApplicationID,Maybe Application ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNKNOWN,maybe_familyQ_PROTO_UNKNOWN,maybe_family,MaybeFamily,Maybe Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USTREAM,loginQ_PROTO_USTREAM,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USTREAM,passwordQ_PROTO_USTREAM,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USTREAM,query_rawQ_PROTO_USTREAM,query_raw,QueryRaw,Query Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USTREAM,query_textQ_PROTO_USTREAM,query_text,QueryText,Query Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIADEO,contact_aliasQ_PROTO_VIADEO,contact_alias,ContactAlias,Contact Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIADEO,contact_emailQ_PROTO_VIADEO,contact_email,ContactEmail,Contact Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIADEO,groupeQ_PROTO_VIADEO,groupe,Groupe,Groupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIADEO,loginQ_PROTO_VIADEO,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIADEO,passwordQ_PROTO_VIADEO,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIBER,filesizeQ_PROTO_VIBER,filesize,FileSize,File Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIBER,serviceQ_PROTO_VIBER,service,Service,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIBER,service_durationQ_PROTO_VIBER,service_duration,ServiceDuration,Service Duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIBER,service_idQ_PROTO_VIBER,service_id,ServiceID,Service ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VKONTAKTE,account_uidQ_PROTO_VKONTAKTE,account_uid,AcctUID,Account UID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VKONTAKTE,contact_aliasQ_PROTO_VKONTAKTE,contact_alias,ContactAlias,Contact Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VKONTAKTE,contact_emailQ_PROTO_VKONTAKTE,contact_email,ContactEmail,Contact Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VKONTAKTE,contact_uidQ_PROTO_VKONTAKTE,contact_uid,ContactUID,Contact UID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VKONTAKTE,group_nameQ_PROTO_VKONTAKTE,group_name,GroupName,Group Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VKONTAKTE,loginQ_PROTO_VKONTAKTE,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VKONTAKTE,nameQ_PROTO_VKONTAKTE,name,Name,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VKONTAKTE,passwordQ_PROTO_VKONTAKTE,password,Passwd,Password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECHAT,serviceQ_PROTO_WECHAT,service,Service,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WECHAT,service_idQ_PROTO_WECHAT,service_id,ServiceID,Service ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHATSAPP,phone_numberQ_PROTO_WHATSAPP,phone_number,PhoneNum,Phone Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHATSAPP,serviceQ_PROTO_WHATSAPP,service,Service,Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHATSAPP,service_idQ_PROTO_WHATSAPP,service_id,ServiceID,Service ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHATSAPP,versionQ_PROTO_WHATSAPP,version,Version,Version,version,<version>,Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIKIPEDIA,query_rawQ_PROTO_WIKIPEDIA,query_raw,QueryRaw,Query Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIKIPEDIA,query_textQ_PROTO_WIKIPEDIA,query_text,QueryText,Query Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINDOWS_MARKETPLACE,application_nameQ_PROTO_WINDOWS_MARKETPLACE,application_name,AppName,Application Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINDOWS_UPDATE,kbQ_PROTO_WINDOWS_UPDATE,kb,KB,KB,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINDOWS_UPDATE,platformQ_PROTO_WINDOWS_UPDATE,platform,Platform,Platform,version,<version>,Version,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINMX,file_chunk_data_offsetQ_PROTO_WINMX,file_chunk_data_offset,FileChunkDataOffset,File Chunk Data Offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINMX,file_chunk_lenQ_PROTO_WINMX,file_chunk_len,FileChunkLen,File Chunk Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINMX,filenameQ_PROTO_WINMX,filename,Filename,Filename,objectname,<objectname>,Object Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINMX,filesizeQ_PROTO_WINMX,filesize,FileSize,File Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINMX,loadwayQ_PROTO_WINMX,loadway,Loadway,Loadway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINMX,loginQ_PROTO_WINMX,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINMX,queryQ_PROTO_WINMX,query,Query,Query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,connect_rttQ_PROTO_WSP,connect_rtt,ConnectRTT,Connect RTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,indexQ_PROTO_WSP,index,Index,Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,index_clientQ_PROTO_WSP,index_client,IndexClient,Index Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,index_serverQ_PROTO_WSP,index_server,IndexServer,Index Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,mime_typeQ_PROTO_WSP,mime_type,MIMEType,MIMEType,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,mime_type_mainQ_PROTO_WSP,mime_type_main,MIMETypeMain,MIMEType Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,mime_type_subQ_PROTO_WSP,mime_type_sub,MIMETypeSub,MIMEType Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,pdu_typeQ_PROTO_WSP,pdu_type,PDUType,PDU Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,profileQ_PROTO_WSP,profile,Profile,Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,query_rttQ_PROTO_WSP,query_rtt,QueryRTT,Query RTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,request_sizeQ_PROTO_WSP,request_size,RequestSize,Request Size,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,serverQ_PROTO_WSP,server,Server,Server,dname,<group>,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,uriQ_PROTO_WSP,uri,URI,URI,url,<url>,URL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSP,user_agentQ_PROTO_WSP,user_agent,UserAgent,User Agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X25,called_addrQ_PROTO_X25,called_addr,CalledAddr,Called Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X25,calling_addrQ_PROTO_X25,calling_addr,CallingAddr,Calling Address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X25,pkt_typeQ_PROTO_X25,pkt_type,PktType,Packet Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XDMCP,client_ipQ_PROTO_XDMCP,client_ip,ClientIP,Client IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XDMCP,server_ipQ_PROTO_XDMCP,server_ip,ServerIP,Server IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XDMCP,server_statusQ_PROTO_XDMCP,server_status,ServerStatus,Server Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,actionQ_PROTO_YAHOO_GROUPS,action,Action,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,dateQ_PROTO_YAHOO_GROUPS,date,Date,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,draftQ_PROTO_YAHOO_GROUPS,draft,Draft,Draft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,group_detailed_descriptionQ_PROTO_YAHOO_GROUPS,group_detailed_description,GroupDetailedDesc,Group Detailed Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,group_join_requestQ_PROTO_YAHOO_GROUPS,group_join_request,GroupJoinRequest,Group Join Request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,group_membershipQ_PROTO_YAHOO_GROUPS,group_membership,GroupMembership,Group Membership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,group_nameQ_PROTO_YAHOO_GROUPS,group_name,GroupName,Group Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,group_short_descriptionQ_PROTO_YAHOO_GROUPS,group_short_description,GroupShortDesc,Group Short Description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,loginQ_PROTO_YAHOO_GROUPS,login,Login,Login,login,<login>,Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,msg_numberQ_PROTO_YAHOO_GROUPS,msg_number,MsgNumber,Message Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,nameQ_PROTO_YAHOO_GROUPS,name,Name,Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,query_rawQ_PROTO_YAHOO_GROUPS,query_raw,QueryRaw,Query Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,query_textQ_PROTO_YAHOO_GROUPS,query_text,QueryText,Query Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,replytoQ_PROTO_YAHOO_GROUPS,replyto,ReplyTo,Reply To,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,senderQ_PROTO_YAHOO_GROUPS,sender,Sender,Sender,sender,<sender>,Sender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,sender_aliasQ_PROTO_YAHOO_GROUPS,sender_alias,SenderAlias,Sender Alias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,sender_emailQ_PROTO_YAHOO_GROUPS,sender_email,SenderEmail,Sender Email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,sender_nicknameQ_PROTO_YAHOO_GROUPS,sender_nickname,SenderNickname,Sender Nickname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,sender_uidQ_PROTO_YAHOO_GROUPS,sender_uid,SenderUID,Sender UID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,subjectQ_PROTO_YAHOO_GROUPS,subject,Subject,Subject,subject,<subject>,Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_GROUPS,uidQ_PROTO_YAHOO_GROUPS,uid,UID,User ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_MAPS,cityQ_PROTO_YAHOO_MAPS,city,City,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_MAPS,countryQ_PROTO_YAHOO_MAPS,country,Country,Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_MAPS,latitudeQ_PROTO_YAHOO_MAPS,latitude,Latitude,Latitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_MAPS,longitudeQ_PROTO_YAHOO_MAPS,longitude,Longitude,Longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_MAPS,query_textQ_PROTO_YAHOO_MAPS,query_text,QueryText,Query Text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_MAPS,streetQ_PROTO_YAHOO_MAPS,street,Street,Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_SEARCH,encodingQ_PROTO_YAHOO_SEARCH,encoding,Encoding,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAHOO_SEARCH,query_rawQ_PROTO_YAHOO_SEARCH,query_raw,QueryRaw,Query Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
